Ticker,Date,Closing Price,Price + All Divs Received (No DRIP)
HOII,2025-11-26,20.48,20.702
HOII,2025-11-28,20.46,20.682
HOII,2025-12-01,19.56,19.782
HOII,2025-12-02,20.02,20.374
HOII,2025-12-03,21.27,21.624
HOII,2025-12-04,21.71,22.064
HOII,2025-12-05,20.96,21.314
HOII,2025-12-08,21.71,22.064
HOII,2025-12-09,21.51,21.988
HOII,2025-12-10,21.62,22.098
HOII,2025-12-11,19.36,19.838
HOII,2025-12-12,18.92,19.398
HOII,2025-12-15,17.96,18.438
HOII,2025-12-16,18.67,19.257
HOII,2025-12-17,18,18.587
HOII,2025-12-18,18.29,18.877
HOII,2025-12-19,19.02,19.607
HOII,2025-12-22,19.21,19.797
HOII,2025-12-23,18.95,19.639
HOII,2025-12-24,18.93,19.619
HOII,2025-12-26,18.57,19.259
HOII,2025-12-29,18.51,19.2886
HOII,2025-12-30,18.08,18.9486
HOII,2025-12-31,17.66,18.5286
HOII,2026-01-02,17.98,18.8486
HOII,2026-01-05,19.07,20.0286
HOII,2026-01-06,18.79,19.7486
HOII,2026-01-07,18.3,19.2586
FEPI,2023-10-11,51.69,51.69
FEPI,2023-10-12,51.83,51.83
FEPI,2023-10-13,51.08,51.08
FEPI,2023-10-16,51.53,51.53
FEPI,2023-10-17,51.37,51.37
FEPI,2023-10-18,50.68,50.68
FEPI,2023-10-19,50.63,50.63
FEPI,2023-10-20,50.01,50.01
FEPI,2023-10-23,50.23,50.23
FEPI,2023-10-24,50.65,50.65
FEPI,2023-10-25,49.23,49.23
FEPI,2023-10-26,48.42,48.42
FEPI,2023-10-27,49.09,49.09
FEPI,2023-10-30,49.65,49.65
FEPI,2023-10-31,49.91,49.91
FEPI,2023-11-01,50.62,50.62
FEPI,2023-11-02,51.61,51.61
FEPI,2023-11-03,52.06,52.06
FEPI,2023-11-06,52.33,52.33
FEPI,2023-11-07,52.75,52.75
FEPI,2023-11-08,52.9,52.9
FEPI,2023-11-09,52.63,52.63
FEPI,2023-11-10,53.37,53.37
FEPI,2023-11-13,53.56,53.56
FEPI,2023-11-14,54.11,54.11
FEPI,2023-11-15,54.15,54.15
FEPI,2023-11-16,54.36,54.36
FEPI,2023-11-17,54.48,54.48
FEPI,2023-11-20,55.09,55.09
FEPI,2023-11-21,54.84,54.84
FEPI,2023-11-22,55.13,55.13
FEPI,2023-11-24,55.05,55.05
FEPI,2023-11-27,54,55.15
FEPI,2023-11-28,53.93,55.08
FEPI,2023-11-29,53.94,55.09
FEPI,2023-11-30,53.77,54.92
FEPI,2023-12-01,53.79,54.94
FEPI,2023-12-04,53.27,54.42
FEPI,2023-12-05,53.55,54.7
FEPI,2023-12-06,53.16,54.31
FEPI,2023-12-07,53.93,55.08
FEPI,2023-12-08,54.36,55.51
FEPI,2023-12-11,54.65,55.8
FEPI,2023-12-12,54.99,56.14
FEPI,2023-12-13,55.26,56.41
FEPI,2023-12-14,55.25,56.4
FEPI,2023-12-15,55.55,56.7
FEPI,2023-12-18,55.95,57.1
FEPI,2023-12-19,56.14,57.29
FEPI,2023-12-20,55.68,56.83
FEPI,2023-12-21,56.14,57.29
FEPI,2023-12-22,56.2,57.35
FEPI,2023-12-26,55.25,57.578
FEPI,2023-12-27,55.38,57.708
FEPI,2023-12-28,55.43,57.758
FEPI,2023-12-29,55.35,57.678
FEPI,2024-01-02,54.61,56.938
FEPI,2024-01-03,54.17,56.498
FEPI,2024-01-04,54.08,56.408
FEPI,2024-01-05,54.21,56.538
FEPI,2024-01-08,55.16,57.488
FEPI,2024-01-09,55.41,57.738
FEPI,2024-01-10,55.55,57.878
FEPI,2024-01-11,55.81,58.138
FEPI,2024-01-12,55.74,58.068
FEPI,2024-01-16,55.87,58.198
FEPI,2024-01-17,55.61,57.938
FEPI,2024-01-18,56.14,58.468
FEPI,2024-01-19,56.84,59.168
FEPI,2024-01-22,56.84,59.168
FEPI,2024-01-23,56.98,59.308
FEPI,2024-01-24,56.24,59.763
FEPI,2024-01-25,55.98,59.503
FEPI,2024-01-26,55.72,59.243
FEPI,2024-01-29,56.12,59.643
FEPI,2024-01-30,55.87,59.393
FEPI,2024-01-31,55.26,58.783
FEPI,2024-02-01,55.8,59.323
FEPI,2024-02-02,56.31,59.833
FEPI,2024-02-05,56.33,59.853
FEPI,2024-02-06,56.03,59.553
FEPI,2024-02-07,56.62,60.143
FEPI,2024-02-08,56.7,60.223
FEPI,2024-02-09,57.13,60.653
FEPI,2024-02-12,56.91,60.433
FEPI,2024-02-13,56.26,59.783
FEPI,2024-02-14,56.89,60.413
FEPI,2024-02-15,56.89,60.413
FEPI,2024-02-16,56.3,59.823
FEPI,2024-02-20,55.9,59.423
FEPI,2024-02-21,54.9,58.423
FEPI,2024-02-22,56.49,60.013
FEPI,2024-02-23,56.58,60.103
FEPI,2024-02-26,55.67,60.379
FEPI,2024-02-27,55.88,60.589
FEPI,2024-02-28,55.71,60.419
FEPI,2024-02-29,56.19,60.899
FEPI,2024-03-01,56.76,61.469
FEPI,2024-03-04,56.46,61.169
FEPI,2024-03-05,55.54,60.249
FEPI,2024-03-06,55.47,60.179
FEPI,2024-03-07,56.04,60.749
FEPI,2024-03-08,55.86,60.569
FEPI,2024-03-11,55.9,60.609
FEPI,2024-03-12,56.42,61.129
FEPI,2024-03-13,55.86,60.569
FEPI,2024-03-14,55.57,60.279
FEPI,2024-03-15,54.9,59.609
FEPI,2024-03-18,55.65,60.359
FEPI,2024-03-19,55.68,60.389
FEPI,2024-03-20,56.24,60.949
FEPI,2024-03-21,56.61,61.319
FEPI,2024-03-22,56.72,61.429
FEPI,2024-03-25,56.72,61.429
FEPI,2024-03-26,55.48,61.378
FEPI,2024-03-27,55.52,61.418
FEPI,2024-03-28,55.53,61.428
FEPI,2024-04-01,55.76,61.658
FEPI,2024-04-02,55.43,61.328
FEPI,2024-04-03,55.45,61.348
FEPI,2024-04-04,54.55,60.448
FEPI,2024-04-05,54.96,60.858
FEPI,2024-04-08,55,60.898
FEPI,2024-04-09,55.25,61.148
FEPI,2024-04-10,55.02,60.918
FEPI,2024-04-11,55.76,61.658
FEPI,2024-04-12,54.93,60.828
FEPI,2024-04-15,53.9,59.798
FEPI,2024-04-16,54.08,59.978
FEPI,2024-04-17,53.47,59.368
FEPI,2024-04-18,53.16,59.058
FEPI,2024-04-19,51.63,57.528
FEPI,2024-04-22,52.03,57.928
FEPI,2024-04-23,51.91,58.901
FEPI,2024-04-24,52.02,59.011
FEPI,2024-04-25,51.95,58.941
FEPI,2024-04-26,52.43,59.421
FEPI,2024-04-29,52.56,59.551
FEPI,2024-04-30,51.8,58.791
FEPI,2024-05-01,51.39,58.381
FEPI,2024-05-02,52.06,59.051
FEPI,2024-05-03,52.95,59.941
FEPI,2024-05-06,53.87,60.861
FEPI,2024-05-07,53.86,60.851
FEPI,2024-05-08,53.84,60.831
FEPI,2024-05-09,53.71,60.701
FEPI,2024-05-10,53.88,60.871
FEPI,2024-05-13,54.07,61.061
FEPI,2024-05-14,54.38,61.371
FEPI,2024-05-15,55.03,62.021
FEPI,2024-05-16,55.02,62.011
FEPI,2024-05-17,55.04,62.031
FEPI,2024-05-20,55.44,62.431
FEPI,2024-05-21,55.55,62.541
FEPI,2024-05-22,55.43,62.421
FEPI,2024-05-23,54.06,62.212
FEPI,2024-05-24,54.49,62.642
FEPI,2024-05-28,54.56,62.712
FEPI,2024-05-29,54.42,62.572
FEPI,2024-05-30,53.19,61.342
FEPI,2024-05-31,53.39,61.542
FEPI,2024-06-03,53.47,61.622
FEPI,2024-06-04,53.41,61.562
FEPI,2024-06-05,54.15,62.302
FEPI,2024-06-06,54.37,62.522
FEPI,2024-06-07,54.52,62.672
FEPI,2024-06-10,54.73,62.882
FEPI,2024-06-11,54.86,63.012
FEPI,2024-06-12,55.08,63.232
FEPI,2024-06-13,55.05,63.202
FEPI,2024-06-14,55.46,63.612
FEPI,2024-06-17,55.76,63.912
FEPI,2024-06-18,55.65,63.802
FEPI,2024-06-20,55.34,63.492
FEPI,2024-06-21,55.43,63.582
FEPI,2024-06-24,54.88,63.032
FEPI,2024-06-25,54.25,63.552
FEPI,2024-06-26,54.55,63.852
FEPI,2024-06-27,54.67,63.972
FEPI,2024-06-28,54.72,64.022
FEPI,2024-07-01,54.98,64.282
FEPI,2024-07-02,55.35,64.652
FEPI,2024-07-03,55.74,65.042
FEPI,2024-07-05,55.96,65.262
FEPI,2024-07-08,56.09,65.392
FEPI,2024-07-09,56.14,65.442
FEPI,2024-07-10,56.41,65.712
FEPI,2024-07-11,55.73,65.032
FEPI,2024-07-12,55.83,65.132
FEPI,2024-07-15,55.91,65.212
FEPI,2024-07-16,55.65,64.952
FEPI,2024-07-17,54.18,63.482
FEPI,2024-07-18,53.99,63.292
FEPI,2024-07-19,53.47,62.772
FEPI,2024-07-22,54.35,63.652
FEPI,2024-07-23,54.33,63.632
FEPI,2024-07-24,52.42,61.722
FEPI,2024-07-25,51.94,61.242
FEPI,2024-07-26,51.38,61.771
FEPI,2024-07-29,51.3,61.691
FEPI,2024-07-30,50.59,60.981
FEPI,2024-07-31,51.87,62.261
FEPI,2024-08-01,50.93,61.321
FEPI,2024-08-02,48.85,59.241
FEPI,2024-08-05,47.4,57.791
FEPI,2024-08-06,47.9,58.291
FEPI,2024-08-07,47.5,57.891
FEPI,2024-08-08,48.94,59.331
FEPI,2024-08-09,49.29,59.681
FEPI,2024-08-12,49.45,59.841
FEPI,2024-08-13,50.16,60.551
FEPI,2024-08-14,50.29,60.681
FEPI,2024-08-15,51.23,61.621
FEPI,2024-08-16,51.36,61.751
FEPI,2024-08-19,51.9,62.291
FEPI,2024-08-20,52.01,62.401
FEPI,2024-08-21,52.08,62.471
FEPI,2024-08-22,51.37,61.761
FEPI,2024-08-23,51.76,62.151
FEPI,2024-08-26,51.36,61.751
FEPI,2024-08-27,50.38,61.85
FEPI,2024-08-28,49.91,61.38
FEPI,2024-08-29,50.2,61.67
FEPI,2024-08-30,50.81,62.28
FEPI,2024-09-03,49.34,60.81
FEPI,2024-09-04,49.37,60.84
FEPI,2024-09-05,49.48,60.95
FEPI,2024-09-06,48.25,59.72
FEPI,2024-09-09,48.86,60.33
FEPI,2024-09-10,49.28,60.75
FEPI,2024-09-11,49.98,61.45
FEPI,2024-09-12,50.29,61.76
FEPI,2024-09-13,50.47,61.94
FEPI,2024-09-16,50.29,61.76
FEPI,2024-09-17,50.33,61.8
FEPI,2024-09-18,50.13,61.6
FEPI,2024-09-19,51.24,62.71
FEPI,2024-09-20,51.35,62.82
FEPI,2024-09-23,51.53,63
FEPI,2024-09-24,51.88,63.35
FEPI,2024-09-25,52.07,63.54
FEPI,2024-09-26,51.2,63.762
FEPI,2024-09-27,51.07,63.632
FEPI,2024-09-30,51.28,63.842
FEPI,2024-10-01,50.68,63.242
FEPI,2024-10-02,50.78,63.342
FEPI,2024-10-03,50.79,63.352
FEPI,2024-10-04,51.31,63.872
FEPI,2024-10-07,50.82,63.382
FEPI,2024-10-08,51.25,63.812
FEPI,2024-10-09,51.44,64.002
FEPI,2024-10-10,51.46,64.022
FEPI,2024-10-11,51.47,64.032
FEPI,2024-10-14,51.72,64.282
FEPI,2024-10-15,51.47,64.032
FEPI,2024-10-16,51.56,64.122
FEPI,2024-10-17,51.61,64.172
FEPI,2024-10-18,52.03,64.592
FEPI,2024-10-21,52.14,64.702
FEPI,2024-10-22,52.07,64.632
FEPI,2024-10-23,51.36,63.922
FEPI,2024-10-24,50.75,64.39
FEPI,2024-10-25,51.09,64.73
FEPI,2024-10-28,51.21,64.85
FEPI,2024-10-29,51.67,65.31
FEPI,2024-10-30,51.24,64.88
FEPI,2024-10-31,50.27,63.91
FEPI,2024-11-01,50.75,64.39
FEPI,2024-11-04,50.71,64.35
FEPI,2024-11-05,51.34,64.98
FEPI,2024-11-06,52.45,66.09
FEPI,2024-11-07,53.08,66.72
FEPI,2024-11-08,53.12,66.76
FEPI,2024-11-11,52.88,66.52
FEPI,2024-11-12,52.55,66.19
FEPI,2024-11-13,52.48,66.12
FEPI,2024-11-14,52.32,65.96
FEPI,2024-11-15,51.35,64.99
FEPI,2024-11-18,51.83,65.47
FEPI,2024-11-19,52.14,65.78
FEPI,2024-11-20,51.8,65.44
FEPI,2024-11-21,51.96,65.6
FEPI,2024-11-22,52.05,65.69
FEPI,2024-11-25,52.26,65.9
FEPI,2024-11-26,51.33,66.067
FEPI,2024-11-27,50.85,65.587
FEPI,2024-11-29,51.2,65.937
FEPI,2024-12-02,51.8,66.537
FEPI,2024-12-03,51.84,66.577
FEPI,2024-12-04,52.58,67.317
FEPI,2024-12-05,52.31,67.047
FEPI,2024-12-06,52.68,67.417
FEPI,2024-12-09,52.36,67.097
FEPI,2024-12-10,51.95,66.687
FEPI,2024-12-11,52.6,67.337
FEPI,2024-12-12,52.13,66.867
FEPI,2024-12-13,52.2,66.937
FEPI,2024-12-16,52.31,67.047
FEPI,2024-12-17,52.25,66.987
FEPI,2024-12-18,50.63,65.367
FEPI,2024-12-19,50.18,64.917
FEPI,2024-12-20,50.97,65.707
FEPI,2024-12-23,51.62,66.357
FEPI,2024-12-24,51.13,66.95
FEPI,2024-12-26,51.11,66.93
FEPI,2024-12-27,50.59,66.41
FEPI,2024-12-30,50.04,65.86
FEPI,2024-12-31,49.65,65.47
FEPI,2025-01-02,49.55,65.37
FEPI,2025-01-03,50.31,66.13
FEPI,2025-01-06,50.61,66.43
FEPI,2025-01-07,49.88,65.7
FEPI,2025-01-08,49.71,65.53
FEPI,2025-01-10,48.81,64.63
FEPI,2025-01-13,48.66,64.48
FEPI,2025-01-14,48.61,64.43
FEPI,2025-01-15,49.47,65.29
FEPI,2025-01-16,49.32,65.14
FEPI,2025-01-17,50.05,65.87
FEPI,2025-01-21,50.36,66.18
FEPI,2025-01-22,50.73,66.55
FEPI,2025-01-23,50.88,66.7
FEPI,2025-01-24,50.76,66.58
FEPI,2025-01-27,49.3,65.12
FEPI,2025-01-28,49.8,65.62
FEPI,2025-01-29,48.6,65.466
FEPI,2025-01-30,48.98,65.846
FEPI,2025-01-31,48.92,65.786
FEPI,2025-02-03,48.61,65.476
FEPI,2025-02-04,49.32,66.186
FEPI,2025-02-05,49.34,66.206
FEPI,2025-02-06,49.32,66.186
FEPI,2025-02-07,48.85,65.716
FEPI,2025-02-10,49.31,66.176
FEPI,2025-02-11,49.38,66.246
FEPI,2025-02-12,49.48,66.346
FEPI,2025-02-13,49.94,66.806
FEPI,2025-02-14,50.14,67.006
FEPI,2025-02-18,50.14,67.006
FEPI,2025-02-19,49.89,66.756
FEPI,2025-02-20,49.59,66.456
FEPI,2025-02-21,48.48,65.346
FEPI,2025-02-24,47.63,64.496
FEPI,2025-02-25,46.7,63.566
FEPI,2025-02-26,46.1,63.947
FEPI,2025-02-27,44.73,62.577
FEPI,2025-02-28,45.26,63.107
FEPI,2025-03-03,44.37,62.217
FEPI,2025-03-04,44.24,62.087
FEPI,2025-03-05,44.87,62.717
FEPI,2025-03-06,43.41,61.257
FEPI,2025-03-07,43.89,61.737
FEPI,2025-03-10,41.99,59.837
FEPI,2025-03-11,42.41,60.257
FEPI,2025-03-12,43.57,61.417
FEPI,2025-03-13,42.6,60.447
FEPI,2025-03-14,43.89,61.737
FEPI,2025-03-17,44.1,61.947
FEPI,2025-03-18,43.31,61.157
FEPI,2025-03-19,43.79,61.637
FEPI,2025-03-20,43.78,61.627
FEPI,2025-03-21,43.93,61.777
FEPI,2025-03-24,44.71,62.557
FEPI,2025-03-25,44.95,62.797
FEPI,2025-03-26,43.2,61.991
FEPI,2025-03-27,42.87,61.661
FEPI,2025-03-28,41.77,60.561
FEPI,2025-03-31,41.63,60.421
FEPI,2025-04-01,41.9,60.691
FEPI,2025-04-02,42.16,60.951
FEPI,2025-04-03,39.79,58.581
FEPI,2025-04-04,37.39,56.181
FEPI,2025-04-07,37.57,56.361
FEPI,2025-04-08,36.99,55.781
FEPI,2025-04-09,40.64,59.431
FEPI,2025-04-10,39.43,58.221
FEPI,2025-04-11,39.92,58.711
FEPI,2025-04-14,40.26,59.051
FEPI,2025-04-15,40.4,59.191
FEPI,2025-04-16,39.21,58.001
FEPI,2025-04-17,39.14,57.931
FEPI,2025-04-21,38.27,57.061
FEPI,2025-04-22,39.25,58.041
FEPI,2025-04-23,39.59,59.205
FEPI,2025-04-24,40.71,60.325
FEPI,2025-04-25,41.32,60.935
FEPI,2025-04-28,41.42,61.035
FEPI,2025-04-29,41.48,61.095
FEPI,2025-04-30,41.52,61.135
FEPI,2025-05-01,41.85,61.465
FEPI,2025-05-02,42.46,62.075
FEPI,2025-05-05,42.32,61.935
FEPI,2025-05-06,42.12,61.735
FEPI,2025-05-07,42.35,61.965
FEPI,2025-05-08,42.79,62.405
FEPI,2025-05-09,42.94,62.555
FEPI,2025-05-12,43.67,63.285
FEPI,2025-05-13,43.9,63.515
FEPI,2025-05-14,43.96,63.575
FEPI,2025-05-15,43.92,63.535
FEPI,2025-05-16,44.19,63.805
FEPI,2025-05-19,44.1,63.715
FEPI,2025-05-20,44.02,63.635
FEPI,2025-05-21,43.56,63.175
FEPI,2025-05-22,43.66,63.275
FEPI,2025-05-23,43.25,62.865
FEPI,2025-05-27,44.13,63.745
FEPI,2025-05-28,43.14,63.681
FEPI,2025-05-29,43.17,63.711
FEPI,2025-05-30,43.14,63.681
FEPI,2025-06-02,43.46,64.001
FEPI,2025-06-03,43.82,64.361
FEPI,2025-06-04,43.95,64.491
FEPI,2025-06-05,43.44,63.981
FEPI,2025-06-06,44.02,64.561
FEPI,2025-06-09,44.35,64.891
FEPI,2025-06-10,44.62,65.161
FEPI,2025-06-11,44.52,65.061
FEPI,2025-06-12,44.59,65.131
FEPI,2025-06-13,44.27,64.811
FEPI,2025-06-16,44.9,65.441
FEPI,2025-06-17,44.71,65.251
FEPI,2025-06-18,44.85,65.391
FEPI,2025-06-20,44.69,65.231
FEPI,2025-06-23,45.14,65.681
FEPI,2025-06-24,45.87,66.411
FEPI,2025-06-25,45.05,66.553
FEPI,2025-06-26,45.4,66.903
FEPI,2025-06-27,45.35,66.853
FEPI,2025-06-30,45.52,67.023
FEPI,2025-07-01,45.02,66.523
FEPI,2025-07-02,45.34,66.843
FEPI,2025-07-03,45.63,67.133
FEPI,2025-07-07,45.4,66.903
FEPI,2025-07-08,45.69,67.193
FEPI,2025-07-09,45.88,67.383
FEPI,2025-07-10,45.95,67.453
FEPI,2025-07-11,46.03,67.533
FEPI,2025-07-14,46.17,67.673
FEPI,2025-07-15,46.18,67.683
FEPI,2025-07-16,46.31,67.813
FEPI,2025-07-17,46.39,67.893
FEPI,2025-07-18,46.35,67.853
FEPI,2025-07-21,46.62,68.123
FEPI,2025-07-22,46.23,67.733
FEPI,2025-07-23,45.52,67.994
FEPI,2025-07-24,45.6,68.074
FEPI,2025-07-25,45.57,68.044
FEPI,2025-07-28,45.8,68.274
FEPI,2025-07-29,45.58,68.054
FEPI,2025-07-30,45.74,68.214
FEPI,2025-07-31,45.6,68.074
FEPI,2025-08-01,44.93,67.404
FEPI,2025-08-04,45.64,68.114
FEPI,2025-08-05,45.68,68.154
FEPI,2025-08-06,46.27,68.744
FEPI,2025-08-07,46.36,68.834
FEPI,2025-08-08,46.69,69.164
FEPI,2025-08-11,46.83,69.304
FEPI,2025-08-12,47.09,69.564
FEPI,2025-08-13,47.06,69.534
FEPI,2025-08-14,47.13,69.604
FEPI,2025-08-15,47.06,69.534
FEPI,2025-08-18,47,69.474
FEPI,2025-08-19,46.04,68.514
FEPI,2025-08-20,45.72,68.194
FEPI,2025-08-21,45.49,67.964
FEPI,2025-08-22,46.38,68.854
FEPI,2025-08-28,45.97,68.444
FEPI,2025-08-29,45.37,67.844
FEPI,2025-09-02,45.24,67.714
FEPI,2025-09-03,45.49,67.964
FEPI,2025-09-04,45.96,68.434
FEPI,2025-09-05,46.01,68.484
FEPI,2025-09-08,46.3,68.774
FEPI,2025-09-09,46.46,68.934
FEPI,2025-09-10,46.37,68.844
FEPI,2025-09-11,46.45,68.924
FEPI,2025-09-12,46.67,69.144
FEPI,2025-09-15,46.94,69.414
FEPI,2025-09-16,47.04,69.514
FEPI,2025-09-17,46.86,69.334
FEPI,2025-09-18,47.45,69.924
FEPI,2025-09-19,47.71,70.184
FEPI,2025-09-22,47.73,70.204
FEPI,2025-09-23,47.53,70.004
FEPI,2025-09-24,46.52,69.991
FEPI,2025-09-25,46.16,69.631
FEPI,2025-09-26,46.44,69.911
FEPI,2025-09-29,46.81,70.281
FEPI,2025-09-30,46.85,70.321
FEPI,2025-10-01,47.1,70.571
FEPI,2025-10-02,47.34,70.811
FEPI,2025-10-03,47.03,70.501
FEPI,2025-10-06,47.28,70.751
FEPI,2025-10-07,47.25,70.721
FEPI,2025-10-08,47.56,71.031
FEPI,2025-10-09,47.53,71.001
FEPI,2025-10-10,46.39,69.861
FEPI,2025-10-13,47.25,70.721
FEPI,2025-10-14,46.95,70.421
FEPI,2025-10-15,47.34,70.811
FEPI,2025-10-16,47.17,70.641
FEPI,2025-10-17,47.43,70.901
FEPI,2025-10-20,48.02,71.491
FEPI,2025-10-21,48.04,71.511
FEPI,2025-10-22,47.32,70.791
FEPI,2025-10-23,47.94,71.411
FEPI,2025-10-24,48.55,72.021
FEPI,2025-10-27,49.28,72.751
FEPI,2025-10-28,49.54,73.011
FEPI,2025-10-29,48.68,73.192
FEPI,2025-10-30,47.94,72.452
FEPI,2025-10-31,48.41,72.922
FEPI,2025-11-03,48.42,72.932
FEPI,2025-11-04,47.44,71.952
FEPI,2025-11-05,47.89,72.402
FEPI,2025-11-06,47,71.512
FEPI,2025-11-07,47.03,71.542
FEPI,2025-11-10,48.12,72.632
FEPI,2025-11-11,47.68,72.192
FEPI,2025-11-12,47.57,72.082
FEPI,2025-11-13,46.27,70.782
FEPI,2025-11-14,46.24,70.752
FEPI,2025-11-17,45.75,70.262
FEPI,2025-11-18,45.34,69.852
FEPI,2025-11-19,45.16,69.672
FEPI,2025-11-20,43.99,68.502
FEPI,2025-11-21,44,68.512
FEPI,2025-11-24,45.72,70.232
FEPI,2025-11-25,44.69,70.161
FEPI,2025-11-26,45.32,70.791
FEPI,2025-11-28,45.88,71.351
FEPI,2025-12-01,45.88,71.351
FEPI,2025-12-02,46.35,71.821
FEPI,2025-12-03,46.13,71.601
FEPI,2025-12-04,46.19,71.661
FEPI,2025-12-05,46.32,71.791
FEPI,2025-12-08,46.44,72.8698
FEPI,2025-12-09,46.69,73.1198
FEPI,2025-12-10,46.66,73.0898
FEPI,2025-12-11,46.58,73.0098
FEPI,2025-12-12,45.96,72.3898
FEPI,2025-12-15,45.49,71.9198
FEPI,2025-12-16,45.7,72.1298
FEPI,2025-12-17,44.68,71.1098
FEPI,2025-12-18,45.6,72.0298
FEPI,2025-12-19,46.43,72.8598
FEPI,2025-12-22,46.63,73.0598
FEPI,2025-12-23,46.89,73.3198
FEPI,2025-12-24,45.99,73.4038
FEPI,2025-12-26,45.9,73.3138
FEPI,2025-12-29,45.81,73.2238
FEPI,2025-12-30,45.86,73.2738
FEPI,2025-12-31,45.55,72.9638
FEPI,2026-01-02,45.17,72.5838
FEPI,2026-01-05,45.46,72.8738
FEPI,2026-01-06,45.3,72.7138
FEPI,2026-01-07,45.49,72.9038
NVIT,2025-11-18,49.25,49.25
NVIT,2025-11-19,50.43,50.43
NVIT,2025-11-20,49.22,49.22
NVIT,2025-11-21,48.74,48.74
NVIT,2025-11-24,49.77,49.77
NVIT,2025-11-25,48.64,48.64
NVIT,2025-11-26,49.25,49.25
NVIT,2025-11-28,48.62,48.62
NVIT,2025-12-01,49.17,49.17
NVIT,2025-12-02,49.37,49.603
NVIT,2025-12-03,48.97,49.203
NVIT,2025-12-04,49.8,50.033
NVIT,2025-12-05,49.64,49.873
NVIT,2025-12-08,50.25,50.483
NVIT,2025-12-09,50.01,50.482
NVIT,2025-12-10,49.86,50.332
NVIT,2025-12-11,49.27,49.742
NVIT,2025-12-12,47.84,48.312
NVIT,2025-12-15,48.27,48.742
NVIT,2025-12-16,48.42,49.122
NVIT,2025-12-17,46.91,47.612
NVIT,2025-12-18,47.67,48.372
NVIT,2025-12-19,48.95,49.652
NVIT,2025-12-22,49.49,50.192
NVIT,2025-12-23,50.24,51.177
NVIT,2025-12-24,50.16,51.097
NVIT,2025-12-26,50.5,51.437
NVIT,2025-12-29,50.11,51.2897
NVIT,2025-12-30,49.84,51.2627
NVIT,2025-12-31,49.76,51.1827
NVIT,2026-01-02,49.92,51.3427
NVIT,2026-01-05,49.83,51.4929
NVIT,2026-01-06,49.57,51.2329
NVIT,2026-01-07,49.86,51.5229
NVIT,2026-01-08,49.4,51.0629
TEST,2025-11-18,49.66,49.66
TEST,2025-11-19,49.95,49.95
TEST,2025-11-20,49.08,49.08
TEST,2025-11-21,48.57,48.57
TEST,2025-11-24,51.52,51.52
TEST,2025-11-25,51.7,51.7
TEST,2025-11-26,52.46,52.46
TEST,2025-11-28,52.93,52.93
TEST,2025-12-01,52.91,52.91
TEST,2025-12-02,52.69,52.944
TEST,2025-12-03,54.25,54.504
TEST,2025-12-04,54.89,55.144
TEST,2025-12-05,55.02,55.274
TEST,2025-12-08,53.78,54.034
TEST,2025-12-09,54.11,54.628
TEST,2025-12-10,54.79,55.308
TEST,2025-12-11,54.33,54.848
TEST,2025-12-12,55.18,55.698
TEST,2025-12-15,56.42,56.938
TEST,2025-12-16,57.04,57.824
TEST,2025-12-17,54.93,55.714
TEST,2025-12-18,56.63,57.414
TEST,2025-12-19,56.35,57.134
TEST,2025-12-22,57.12,57.904
TEST,2025-12-23,56.61,57.665
TEST,2025-12-24,56.54,57.595
TEST,2025-12-26,55.72,56.775
TEST,2025-12-29,54.13,55.4529
TEST,2025-12-30,53.35,54.9409
TEST,2025-12-31,52.86,54.4509
TEST,2026-01-02,51.49,53.0809
TEST,2026-01-05,52.99,54.8283
TEST,2026-01-06,50.7,52.5383
TEST,2026-01-07,50.62,52.4583
AMZY,2023-07-25,20.05,20.05
AMZY,2023-07-26,19.93,19.93
AMZY,2023-07-27,19.93,19.93
AMZY,2023-07-28,20.46,20.46
AMZY,2023-07-31,20.63,20.63
AMZY,2023-08-01,20.4,20.4
AMZY,2023-08-02,19.95,19.95
AMZY,2023-08-03,20.07,20.07
AMZY,2023-08-04,21.83,21.83
AMZY,2023-08-07,22.19,22.19
AMZY,2023-08-08,21.97,21.97
AMZY,2023-08-09,21.68,21.68
AMZY,2023-08-10,21.83,21.83
AMZY,2023-08-11,21.77,21.77
AMZY,2023-08-14,22.08,22.08
AMZY,2023-08-15,21.76,21.76
AMZY,2023-08-16,21.35,21.35
AMZY,2023-08-17,21.21,21.21
AMZY,2023-08-18,21.09,21.09
AMZY,2023-08-21,21.35,21.35
AMZY,2023-08-22,21.3,21.3
AMZY,2023-08-23,21.47,21.47
AMZY,2023-08-24,20.9,20.9
AMZY,2023-08-25,21.15,21.15
AMZY,2023-08-28,21.18,21.18
AMZY,2023-08-29,21.42,21.42
AMZY,2023-08-30,21.44,21.44
AMZY,2023-08-31,21.69,21.69
AMZY,2023-09-01,21.72,21.72
AMZY,2023-09-05,21.57,21.57
AMZY,2023-09-06,21.34,21.34
AMZY,2023-09-07,21.73,21.73
AMZY,2023-09-08,21.33,21.801
AMZY,2023-09-11,21.72,22.191
AMZY,2023-09-12,21.65,22.121
AMZY,2023-09-13,21.84,22.311
AMZY,2023-09-14,21.84,22.311
AMZY,2023-09-15,21.71,22.181
AMZY,2023-09-18,21.71,22.181
AMZY,2023-09-19,21.32,21.791
AMZY,2023-09-20,20.98,21.451
AMZY,2023-09-21,20.12,20.591
AMZY,2023-09-22,20.03,20.501
AMZY,2023-09-25,20.36,20.831
